"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"인터넷 비즈니스","89240455","유튜브 7초에 승부하라","백만 조회수 영상 만드는 유튜브 마케팅 비법","팀 스테이플스; 조시 영; 이윤진","https://www.yes24.com/product/search?domain=ALL&query=%25ED%258C%2580%2520%25EC%258A%25A4%25ED%2585%258C%25EC%259D%25B4%25ED%2594%258C%25EC%258A%25A4&authorNo=291593&author=팀 스테이플스; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25EC%258B%259C%2520%25EC%2598%2581&authorNo=291594&author=조시 영; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%259C%25A4%25EC%25A7%2584&authorNo=204535&author=이윤진","매일경제신문사","https://www.yes24.com/product/search?&domain=ALL&company=%eb%a7%a4%ec%9d%bc%ea%b2%bd%ec%a0%9c%ec%8b%a0%eb%ac%b8%ec%82%ac&query=%25EB%25A7%25A4%25EC%259D%25BC%25EA%25B2%25BD%25EC%25A0%259C%25EC%258B%25A0%25EB%25AC%25B8%25EC%2582%25AC","2020년 03월","10","16,200","18,000","포인트적립900원","36","9.3","판매지수 312",NA,NA,NA,"#크레마클럽에있어요","31개","Y","12,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/89240455","내일 (5/12, 월) 도착예정","총 공유 횟수 5,000만에 달하는 인기 영상 제작자 팀 스테이플스의공유할 만한 영상으로 제품 홍보에 성공하는 9가지 전략 유튜브가 대세인 지금 마케팅에도 영상의 중요성이 날로 커지고 있다!수많은 영상이 소음처..."
"인터넷 비즈니스","89381303","인스타그램으로 SNS 크리에이터 되기",NA,"남시언","https://www.yes24.com/product/search?domain=ALL&query=%25EB%2582%25A8%25EC%258B%259C%25EC%2596%25B8&authorNo=155527&author=남시언","아티오","https://www.yes24.com/product/search?&domain=ALL&company=%ec%95%84%ed%8b%b0%ec%98%a4&query=%25EC%2595%2584%25ED%258B%25B0%25EC%2598%25A4","2020년 03월","10","13,500","15,000","포인트적립750원","11","9.8","판매지수 84","절판",NA,NA,NA,"13개","Y","10,500원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/89381303",NA,"'Start up 시리즈'는 유튜브, 인스타그램, 블로그, 페이스북, 트위터 등 다양한 플랫폼을 통해 누구나 콘텐츠를 제작하여 유통할 수 있는 시대에 맞춰 고객의 니즈를 파악하여 제작한 교재이다. 더불어 많은 수익창..."
"인터넷 비즈니스","89309570","디지털 콘텐츠 실전 마케팅","퍼포먼스 마케팅의 정석","이원준","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%259B%2590%25EC%25A4%2580&authorNo=283814&author=이원준","디지털북스","https://www.yes24.com/product/search?&domain=ALL&company=%eb%94%94%ec%a7%80%ed%84%b8%eb%b6%81%ec%8a%a4&query=%25EB%2594%2594%25EC%25A7%2580%25ED%2584%25B8%25EB%25B6%2581%25EC%258A%25A4","2020년 03월","10","13,500","15,000","포인트적립750원","6","9.7",NA,"절판",NA,NA,"#분철","20개","Y","15,000원","N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/89309570",NA,"『디지털 콘텐츠 실전 마케팅』은 총 10개의 장으로 구성되어 있다. 1장과 2장은 변화하는 마케팅 환경과 디지털 환경의 도래를 다루고 있다. 3장은 디지털 마케팅에서 콘텐츠와 스토리텔링의 역할을 설명한다. 4장..."
"인터넷 비즈니스","89107781","인스타그램 마케팅을 위한 상품 사진의 비밀 37","매출을 올려주는 상품 사진 촬영부터 보정까지","6151; 나카노 하루요; moron-non; 구수영; 도진호","https://www.yes24.com/product/search?domain=ALL&query=6151&authorNo=291207&author=6151; https://www.yes24.com/product/search?domain=ALL&query=%25EB%2582%2598%25EC%25B9%25B4%25EB%2585%25B8%2520%25ED%2595%2598%25EB%25A3%25A8%25EC%259A%2594&authorNo=291208&author=나카노 하루요; https://www.yes24.com/product/search?domain=ALL&query=moron-non&authorNo=291209&author=moron-non; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B5%25AC%25EC%2588%2598%25EC%2598%2581&authorNo=205222&author=구수영; https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2584%25EC%25A7%2584%25ED%2598%25B8&authorNo=291210&author=도진호","제이펍","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%9c%ec%9d%b4%ed%8e%8d&query=%25EC%25A0%259C%25EC%259D%25B4%25ED%258E%258D","2020년 02월","10","13,500","15,000","포인트적립750원","7","9.0","판매지수 240",NA,NA,NA,"#분철","15개","Y","10,500원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/89107781","내일 (5/12, 월) 도착예정","비용을 지불하고 해시태그로 도배한다고 내 상품에, 내 사진에 관심을 가질까?누구나 쉽게 할 수 있는 SNS 마케팅 시대, 그 중심에 인스타그램이 있다. 내 상품을 좀 더 잘 노출하고 싶어 비용을 들여 홍보를 하고, ..."
"인터넷 비즈니스","87308022","쇼핑몰 성공의 정석","상위 1% 쇼핑몰의 비밀","이신우","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%258B%25A0%25EC%259A%25B0&authorNo=289405&author=이신우","더블유미디어","https://www.yes24.com/product/search?&domain=ALL&company=%eb%8d%94%eb%b8%94%ec%9c%a0%eb%af%b8%eb%94%94%ec%96%b4&query=%25EB%258D%2594%25EB%25B8%2594%25EC%259C%25A0%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2020년 02월","10","15,300","17,000","포인트적립850원","9","9.4","판매지수 36",NA,NA,NA,NA,"5개","Y","14,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/87308022","내일 (5/12, 월) 도착예정","창업 6개월 이내 폐업률 90%. 바로 10년 넘게 계속 돼온 온라인 판매업의 현실이다. 아무리 경쟁이 치열한 업계라고 해도 놀라운 수치이다. 이유가 무엇일까? 단기간에 매출을 빨리 올리려는 생각이 앞서다보니 기본..."
"인터넷 비즈니스","86360806","고객이 보이는 구글 애널리틱스","입문부터 최신 고급 기법까지 실무에 필요한 웹 로그 분석 완벽 설명&실습 가이드","문준영","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25AC%25B8%25EC%25A4%2580%25EC%2598%2581&author=%eb%ac%b8%ec%a4%80%ec%98%81","한빛미디어","https://www.yes24.com/product/search?&domain=ALL&company=%ed%95%9c%eb%b9%9b%eb%af%b8%eb%94%94%ec%96%b4&query=%25ED%2595%259C%25EB%25B9%259B%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2020년 02월","10","27,000","30,000","포인트적립1,500원","24","9.2","판매지수 102",NA,NA,NA,"#분철","42개","Y","24,000원","N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/86360806","내일 (5/12, 월) 도착예정","책 전체 내용을 실습해볼 수 있는 분석용 사이트를 저자가 직접 구현해 제공한다. 그래서 아직 홈페이지가 없어도 입문부터 최신 고급 내용까지 실습하며 구글 애널리틱스를 쉽게 익힐 수 있다. 게다가 구글에서 운..."
"인터넷 비즈니스","86667120","쇼핑몰 창업 Q&A 121",NA,"김경은(단아쌤)","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EA%25B2%25BD%25EC%259D%2580(%25EB%258B%25A8%25EC%2595%2584%25EC%258C%25A4)&authorNo=197128&author=김경은(단아쌤)","영진닷컴","https://www.yes24.com/product/search?&domain=ALL&company=%ec%98%81%ec%a7%84%eb%8b%b7%ec%bb%b4&query=%25EC%2598%2581%25EC%25A7%2584%25EB%258B%25B7%25EC%25BB%25B4","2020년 01월","10","19,800","22,000","포인트적립1,100원","9","9.0","판매지수 132","품절",NA,NA,NA,"14개","Y","13,500원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/86667120",NA,"믿고 보는 쇼핑몰 인기 강사 단아쌤이 쇼핑몰 플랫폼에 따른 창업 전략을 친절히, 그거도 궁금한 내용을 콕콕 찝어 설명한다. 쇼핑몰 창업에 대한 이해/기획/구상방법과 스마트스토어/카페24 플랫폼으로 운영하는 방..."
"인터넷 비즈니스","86023457","안녕하세요? 유튜브 보고 전화했습니다","유튜브 마케팅으로 매출이 쑥쑥! 유튜브 하루만에 끝장내기","유성대","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A0%25EC%2584%25B1%25EB%258C%2580&authorNo=287175&author=유성대","출판이안","https://www.yes24.com/product/search?&domain=ALL&company=%ec%b6%9c%ed%8c%90%ec%9d%b4%ec%95%88&query=%25EC%25B6%259C%25ED%258C%2590%25EC%259D%25B4%25EC%2595%2588","2020년 01월","10","11,520","12,800","포인트적립640원","5","9.6",NA,NA,NA,NA,NA,"4개","N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/86023457","2일 이내 (5/13, 화) 출고예정","돈을 벌고 싶으면 ‘비즈니스 유튜버’가 되라!이제 여러분이 그 주인공이 될 차례입니다이제 구독자수와 조회수를 늘려 광고수익을 올리는 ‘크리에이티 유튜버’는 레드오션으로 접어들었지만, 단 한 명의 구독자..."
"인터넷 비즈니스","85930578","이젠 나도! 네이버 스마트스토어","쇼핑몰 가이드북","신승희; 황윤정","https://www.yes24.com/product/search?domain=ALL&query=%25EC%258B%25A0%25EC%258A%25B9%25ED%259D%25AC&authorNo=235737&author=신승희; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2599%25A9%25EC%259C%25A4%25EC%25A0%2595&authorNo=212615&author=황윤정","성안당","https://www.yes24.com/product/search?&domain=ALL&company=%ec%84%b1%ec%95%88%eb%8b%b9&query=%25EC%2584%25B1%25EC%2595%2588%25EB%258B%25B9","2020년 01월","10","17,820","19,800","포인트적립990원","37","9.4",NA,"품절",NA,NA,"#분철","22개","Y","14,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/85930578",NA,"대박 쇼핑몰을 위한 네이버 스마트스토어창업부터 운영 노하우 공개! 네이버 스마트스토어는 국내 최대 포털 사이트인 네이버라는 시장의 이점을 누릴 뿐 아니라 쉽게 내 브랜드를 만들고, 판매 및 관리하도록 구성..."
"인터넷 비즈니스","85642717","돈버는 스마트스토어 마케팅","현직 셀러가 알려주는 성공 비법","방선영; 김윤섭","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B0%25A9%25EC%2584%25A0%25EC%2598%2581&authorNo=241064&author=방선영; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%259C%25A4%25EC%2584%25AD&authorNo=286125&author=김윤섭","정보문화사","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%95%eb%b3%b4%eb%ac%b8%ed%99%94%ec%82%ac&query=%25EC%25A0%2595%25EB%25B3%25B4%25EB%25AC%25B8%25ED%2599%2594%25EC%2582%25AC","2020년 01월","10","14,400","16,000","포인트적립800원","12","9.2",NA,NA,NA,NA,"#스마트스토어","11개","Y","11,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/85642717","2일 이내 (5/13, 화) 출고예정","당신이 하는 것은 마케팅이 아니다온라인 쇼핑몰을 운영하면서 느꼈던 궁금증과 어려움을 해소할 수 있는 방법을 담았다. 저자의 생생한 경험을 녹여냈기 때문에 초보자도 쉽게 따라할 수 있으며, 현직 셀러라면 지..."
