"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"모바일 프로그래밍","140243622","이원철TV의 스마트폰 사용 설명서",NA,"이원철","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%259B%2590%25EC%25B2%25A0&authorNo=479206&author=이원철","시대인","https://www.yes24.com/product/search?&domain=ALL&company=%ec%8b%9c%eb%8c%80%ec%9d%b8&query=%25EC%258B%259C%25EB%258C%2580%25EC%259D%25B8","2024년 12월","10","15,300","17,000","포인트적립850원","10","10.0","판매지수 1,266",NA,NA,NA,NA,"11,900원","Y","11,900원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/140243622","내일 (5/12, 월) 도착예정","스마트폰과 관련된 시니어의 궁금증을 100% 해소하다!18.5만 구독자가 선택한 이원철TV의 스마트폰 꿀팁 대방출!“이런 기능이 있는지도 몰랐는데 정말 편리합니다”“시니어들이 알기 쉽게 설명해 주셔서 많은 도움..."
"모바일 프로그래밍","142994820","골든래빗 잡학툰 9권 세트",NA,"윤진; 이영욱; 키두니스트; 돈미니; 우동닉; 김화인; 하얀쥐; 토박; 권정민; 이솔; 주형; 샤다라빠","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A4%25EC%25A7%2584&authorNo=214072&author=윤진; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%2598%2581%25EC%259A%25B1&authorNo=299572&author=이영욱; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2582%25A4%25EB%2591%2590%25EB%258B%2588%25EC%258A%25A4%25ED%258A%25B8&authorNo=338790&author=키두니스트; https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2588%25EB%25AF%25B8%25EB%258B%2588&authorNo=433495&author=돈미니; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259A%25B0%25EB%258F%2599%25EB%258B%2589&authorNo=441938&author=우동닉; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25ED%2599%2594%25EC%259D%25B8&authorNo=449524&author=김화인; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%2598%25EC%2596%2580%25EC%25A5%2590&authorNo=468357&author=하얀쥐; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2586%25A0%25EB%25B0%2595&authorNo=478526&author=토박; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B6%258C%25EC%25A0%2595%25EB%25AF%25BC&authorNo=196527&author=권정민; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%2586%2594&authorNo=214073&author=이솔; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A3%25BC%25ED%2598%2595&authorNo=354370&author=주형; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2583%25A4%25EB%258B%25A4%25EB%259D%25BC%25EB%25B9%25A0&authorNo=435227&author=샤다라빠","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2024년 12월","10","167,050","184,500","포인트적립9,225원","152","9.8",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142994820","2일 이내 (5/13, 화) 출고예정",NA
"모바일 프로그래밍","139860417","실전! 스프링 부트 3 & 리액트로 시작하는 모던 웹 애플리케이션 개발","스프링 부트 3와 리액트를 활용한 실습 중심의 풀스택 웹 애플리케이션 개발","주하 힌쿨라; 변영인","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A3%25BC%25ED%2595%2598%2520%25ED%259E%258C%25EC%25BF%25A8%25EB%259D%25BC&authorNo=420688&author=주하 힌쿨라; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B3%2580%25EC%2598%2581%25EC%259D%25B8&authorNo=477269&author=변영인","위키북스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9c%84%ed%82%a4%eb%b6%81%ec%8a%a4&query=%25EC%259C%2584%25ED%2582%25A4%25EB%25B6%2581%25EC%258A%25A4","2024년 12월","10","27,000","30,000","포인트적립1,500원","1","8.0","판매지수 1,092",NA,NA,NA,NA,"24,000원","Y","24,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/139860417","2일 이내 (5/13, 화) 출고예정","?스프링 부트와 리액트의 풍부하고 다양한 도구들을 활용해 최신 풀스택 애플리케이션 개발 비법을 배워보자!『실전! 스프링 부트 3 & 리액트로 시작하는 모던 웹 애플리케이션 개발』은 풀스택 개발자로 전환하고자..."
"모바일 프로그래밍","139777149","앱인벤터로 20가지 인공지능 앱 만들기 with ChatBot과 생성형AI","챗GPT, 뤼튼, 패들렛 활용","김수연; 전진아; 장문철","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%2588%2598%25EC%2597%25B0&authorNo=349292&author=김수연; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2584%25EC%25A7%2584%25EC%2595%2584&authorNo=187461&author=전진아; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259E%25A5%25EB%25AC%25B8%25EC%25B2%25A0&authorNo=187460&author=장문철","앤써북","https://www.yes24.com/product/search?&domain=ALL&company=%ec%95%a4%ec%8d%a8%eb%b6%81&query=%25EC%2595%25A4%25EC%258D%25A8%25EB%25B6%2581","2024년 12월","10","16,920","18,800","포인트적립940원","5","10.0","판매지수 4,938",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/139777149","내일 (5/12, 월) 도착예정","『앱인벤터로 20가지 인공지능 앱 만들기 with ChatBot과 생성형AI』는 개념과 바로 적용할 수 있는 다양한 인공지능 앱 제작 예제가 수록된 앱인벤터 활용서이다. 이 책은 앱인벤터와 챗봇과 챗GPT, 뤼튼, 패들렛 ..."
"모바일 프로그래밍","138601929","처음 배우는 플러터 앱 개발",NA,"후지카와 케이; 이영란","https://www.yes24.com/product/search?domain=ALL&query=%25ED%259B%2584%25EC%25A7%2580%25EC%25B9%25B4%25EC%2599%2580%2520%25EC%25BC%2580%25EC%259D%25B4&authorNo=475993&author=후지카와 케이; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%2598%2581%25EB%259E%2580&authorNo=211839&author=이영란","생능북스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%83%9d%eb%8a%a5%eb%b6%81%ec%8a%a4&query=%25EC%2583%259D%25EB%258A%25A5%25EB%25B6%2581%25EC%258A%25A4","2024년 11월","10","18,000","20,000","포인트적립200원","2","9.0","판매지수 1,038",NA,NA,NA,NA,"16,000원","Y","16,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/138601929","내일 (5/12, 월) 도착예정","스마트폰 앱 만드는 방법을 알기 쉽게 설명한 책Flutter의 등장으로부터 6년, 모바일 앱을 개발하는데 있어서, Flutter는 제1의 후보로 들 수 있을 정도로 인기가 높아지고 있다. 개인이나 적은 인원수로 개발에 적..."
"모바일 프로그래밍","137094003","플러터와 Node.js로 시작하는 풀스택 개발","중고거래 클론 코딩으로 플러터와 Node.js 배우기","김진형","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%25A7%2584%25ED%2598%2595&authorNo=474934&author=김진형","영진닷컴","https://www.yes24.com/product/search?&domain=ALL&company=%ec%98%81%ec%a7%84%eb%8b%b7%ec%bb%b4&query=%25EC%2598%2581%25EC%25A7%2584%25EB%258B%25B7%25EC%25BB%25B4","2024년 11월","10","32,400","36,000","포인트적립1,800원","21","9.4","판매지수 912",NA,NA,NA,NA,"28,800원","Y","28,800원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/137094003","내일 (5/12, 월) 도착예정","Node.js와 플러터로 풀스택 개발하는 실무 중심 가이드!『플러터와 Node.js로 시작하는 풀스택 개발』은 모바일 애플리케이션과 백엔드 서비스를 혼자 개발해보고자 하는 독자들을 위한 실습서이다. 이 책은 데이터..."
"모바일 프로그래밍","134020954","따라하며 쉽게 배우는 모던 리액트 완벽 입문","컴포넌트 기초부터 Next.js를 이용한 앱 개발까지","야마다 요시히로; 트랜스메이트","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2595%25BC%25EB%25A7%2588%25EB%258B%25A4%2520%25EC%259A%2594%25EC%258B%259C%25ED%259E%2588%25EB%25A1%259C&authorNo=209034&author=야마다 요시히로; https://www.yes24.com/product/search?domain=ALL&query=%25ED%258A%25B8%25EB%259E%259C%25EC%258A%25A4%25EB%25A9%2594%25EC%259D%25B4%25ED%258A%25B8&authorNo=437549&author=트랜스메이트","위키북스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9c%84%ed%82%a4%eb%b6%81%ec%8a%a4&query=%25EC%259C%2584%25ED%2582%25A4%25EB%25B6%2581%25EC%258A%25A4","2024년 10월","10","32,400","36,000","포인트적립1,800원","1","10.0","판매지수 1,464",NA,NA,NA,NA,"4개","Y","28,800원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/134020954","내일 (5/12, 월) 도착예정","모던 자바스크립트, 타입스크립트, Next.js로 만드는 본격적인 앱 개발을 위한 종합 안내서!이 책은 리액트를 처음 배우는 사람들을 위한 입문서로, 자바스크립트 기본 지식을 가진 독자를 대상으로 한다. 도입편, ..."
"모바일 프로그래밍","133328190","콘셉트로 풀어내는 소프트웨어 디자인","사용자 중심의 소프트웨어 디자인을 위한 실용 가이드","다니엘 잭슨; 이정표","https://www.yes24.com/product/search?domain=ALL&query=%25EB%258B%25A4%25EB%258B%2588%25EC%2597%2598%2520%25EC%259E%25AD%25EC%258A%25A8&authorNo=470399&author=다니엘 잭슨; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%25A0%2595%25ED%2591%259C&authorNo=216489&author=이정표","에이콘출판사","https://www.yes24.com/product/search?&domain=ALL&company=%ec%97%90%ec%9d%b4%ec%bd%98%ec%b6%9c%ed%8c%90%ec%82%ac&query=%25EC%2597%2590%25EC%259D%25B4%25EC%25BD%2598%25EC%25B6%259C%25ED%258C%2590%25EC%2582%25AC","2024년 09월","10","25,200","28,000","포인트적립1,400원",NA,NA,"판매지수 216",NA,NA,NA,NA,"5개","N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/133328190","내일 (5/12, 월) 도착예정","소프트웨어 개발자, 디자이너, IT 관련 업무 종사자라면 누구나 사용하기 어렵거나, 오류가 잦거나, 결함이 있는 소프트웨어 때문에 골머리를 앓은 경험이 있을 것이다. MIT 컴퓨터과학과 교수 다니엘 잭슨은 이러한..."
"모바일 프로그래밍","133846074","내일은 코틀린(Kotlin)",NA,"김현석","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25ED%2598%2584%25EC%2584%259D&authorNo=436582&author=김현석","김앤북","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b9%80%ec%95%a4%eb%b6%81&query=%25EA%25B9%2580%25EC%2595%25A4%25EB%25B6%2581","2024년 09월","10","32,400","36,000","포인트적립1,800원","14","9.9","판매지수 228",NA,NA,NA,NA,"3개","N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/133846074","내일 (5/12, 월) 도착예정","『내일은 코틀린』은 코틀린을 처음 배우는 시점부터 이를 활용하여 무언가를 만들어 내는 시점까지의 과정을 두 부분(기초 입문편 + 응용 실전편)으로 나누었다. 한 권으로 입문부터 실전까지 완성할 수 있는 구성..."
"모바일 프로그래밍","132756874","코틀린 아카데미 : 함수형 프로그래밍",NA,"마르친 모스카와; 신성열","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2588%25EB%25A5%25B4%25EC%25B9%259C%2520%25EB%25AA%25A8%25EC%258A%25A4%25EC%25B9%25B4%25EC%2599%2580&authorNo=439802&author=마르친 모스카와; https://www.yes24.com/product/search?domain=ALL&query=%25EC%258B%25A0%25EC%2584%25B1%25EC%2597%25B4&authorNo=439803&author=신성열","인사이트(insight)","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9d%b8%ec%82%ac%ec%9d%b4%ed%8a%b8(insight)&query=%25EC%259D%25B8%25EC%2582%25AC%25EC%259D%25B4%25ED%258A%25B8(insight)","2024년 09월","10","22,500","25,000","포인트적립1,250원","1","10.0","판매지수 1,170",NA,NA,NA,NA,"5개","Y","20,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/132756874","내일 (5/12, 월) 도착예정","더 쉽게 함수형 프로그래밍을 배우는 방법!이 책은 코틀린의 함수형 프로그래밍 특징을 심도 있게 탐구하는 완벽한 가이드이다. 기본 개념을 차근차근 설명하며, 컬렉션 처리, 함수 참조, 스코프 함수, 도메인 특화 ..."
