"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"OS/데이터베이스","145719322","마스터링 몽고DB 7.0","고급 쿼리 및 아틀라스 등 MongoDB 전문 지식으로 데이터 엑셀런스 달성하기","마르코 알렉센드리치; 아레크 보루츠키; 레안드루 도밍게스; 말라크 아부 함마드; 엘리 한누시; 라제시 나이어; 레이철 파머; 윤명식","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2588%25EB%25A5%25B4%25EC%25BD%2594%2520%25EC%2595%258C%25EB%25A0%2589%25EC%2584%25BC%25EB%2593%259C%25EB%25A6%25AC%25EC%25B9%2598&authorNo=493487&author=마르코 알렉센드리치; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2595%2584%25EB%25A0%2588%25ED%2581%25AC%2520%25EB%25B3%25B4%25EB%25A3%25A8%25EC%25B8%25A0%25ED%2582%25A4&authorNo=493488&author=아레크 보루츠키; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A0%2588%25EC%2595%2588%25EB%2593%259C%25EB%25A3%25A8%2520%25EB%258F%2584%25EB%25B0%258D%25EA%25B2%258C%25EC%258A%25A4&authorNo=493489&author=레안드루 도밍게스; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2590%25EB%259D%25BC%25ED%2581%25AC%2520%25EC%2595%2584%25EB%25B6%2580%2520%25ED%2595%25A8%25EB%25A7%2588%25EB%2593%259C&authorNo=493490&author=말라크 아부 함마드; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2597%2598%25EB%25A6%25AC%2520%25ED%2595%259C%25EB%2588%2584%25EC%258B%259C&authorNo=493491&author=엘리 한누시; https://www.yes24.com/product/search?domain=ALL&query=%25EB%259D%25BC%25EC%25A0%259C%25EC%258B%259C%2520%25EB%2582%2598%25EC%259D%25B4%25EC%2596%25B4&authorNo=493492&author=라제시 나이어; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A0%2588%25EC%259D%25B4%25EC%25B2%25A0%2520%25ED%258C%258C%25EB%25A8%25B8&authorNo=493493&author=레이철 파머; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A4%25EB%25AA%2585%25EC%258B%259D&authorNo=493495&author=윤명식","제이펍","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%9c%ec%9d%b4%ed%8e%8d&query=%25EC%25A0%259C%25EC%259D%25B4%25ED%258E%258D","2025년 05월","10","32,400","36,000","포인트적립1,800원",NA,NA,"판매지수 453",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/145719322/L","https://www.yes24.com/product/goods/145719322","5/15(목) 발송예정(예약판매)","효율적이고 안전한 고성능 애플리케이션을 만드는 데 필요한 몽고DB 기술 몽고DB의 활용부터 고급 기능까지 자세히 다루는 궁극의 가이드다. 몽고DB 아키텍처, 개발자 도구, 데이터베이스 연결로 시작해, 집계 파이..."
"OS/데이터베이스","146001566","시스템 설계 면접 완벽 가이드","노련한 소프트웨어 엔지니어가 되기 위한 시스템 설계의 모든 것","지용 탄; 나정호","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A7%2580%25EC%259A%25A9%2520%25ED%2583%2584&authorNo=493871&author=지용 탄; https://www.yes24.com/product/search?domain=ALL&query=%25EB%2582%2598%25EC%25A0%2595%25ED%2598%25B8&authorNo=493872&author=나정호","위키북스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9c%84%ed%82%a4%eb%b6%81%ec%8a%a4&query=%25EC%259C%2584%25ED%2582%25A4%25EB%25B6%2581%25EC%258A%25A4","2025년 05월","10","31,500","35,000","포인트적립1,750원",NA,NA,"판매지수 528",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/146001566/L","https://www.yes24.com/product/goods/146001566","5/15(목) 발송예정(예약판매)","시스템 설계 면접 인터뷰는 소프트웨어 엔지니어링 채용 과정에서 마주하게 될 가장 어려운 도전 중 하나이다. 『시스템 설계 면접 완벽 가이드』는 자신 있게 인터뷰를 성공적으로 이끌어 나가는 방법을 배울 수 있..."
"OS/데이터베이스","146344298","59가지 통계학 궁금증 완전 정복","데이터 분석가가 궁금해 할 통계의 모든 것","황성원","https://www.yes24.com/product/search?domain=ALL&query=%25ED%2599%25A9%25EC%2584%25B1%25EC%259B%2590&authorNo=494541&author=황성원","길벗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b8%b8%eb%b2%97&query=%25EA%25B8%25B8%25EB%25B2%2597","2025년 05월","10","21,600","24,000","포인트적립1,200원",NA,NA,"판매지수 480",NA,NA,NA,"#데이터분석",NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/146344298/L","https://www.yes24.com/product/goods/146344298","5/15(목) 발송예정(예약판매)","실무에서 자꾸 헷갈리는 통계, 이번엔 제대로 이해한다!통계는 단순한 분석 기법을 넘어 데이터의 의미를 해석하고 신뢰할 수 있는 결과를 도출하는 데 필수인 도구다. 하지만 많은 사람이 실무에서 통계를 접하면, ..."
"OS/데이터베이스","145630370","DuckDB 인 액션","SQL만 알면 되는 로컬 데이터 분석, DuckDB로 가볍게 시작한다","마크 니드햄; 마이클 헝거; 마이클 시몬스; 김의윤","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2588%25ED%2581%25AC%2520%25EB%258B%2588%25EB%2593%259C%25ED%2596%2584&authorNo=493176&author=마크 니드햄; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2588%25EC%259D%25B4%25ED%2581%25B4%2520%25ED%2597%259D%25EA%25B1%25B0&authorNo=493177&author=마이클 헝거; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A7%2588%25EC%259D%25B4%25ED%2581%25B4%2520%25EC%258B%259C%25EB%25AA%25AC%25EC%258A%25A4&authorNo=493178&author=마이클 시몬스; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%259D%2598%25EC%259C%25A4&authorNo=493179&author=김의윤","인사이트(insight)","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9d%b8%ec%82%ac%ec%9d%b4%ed%8a%b8(insight)&query=%25EC%259D%25B8%25EC%2582%25AC%25EC%259D%25B4%25ED%258A%25B8(insight)","2025년 05월","10","25,200","28,000","포인트적립1,400원",NA,NA,"판매지수 990",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/145630370/L","https://www.yes24.com/product/goods/145630370","내일 (5/12, 월) 도착예정","데이터 분석이 힘들어지는 순간, DuckDB가 필요하다이제 DuckDB로 완전히 새롭게 경험해보자!노트북 하나로 기가바이트 단위 데이터를 1초 만에 분석할 수 있다면 믿을 수 있을까? DuckDB라면 가능하다. CSV, JSON, ..."
"OS/데이터베이스","145967369","Whar R You R로 읽는 데이터분석 이야기",NA,"박재성","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B0%2595%25EC%259E%25AC%25EC%2584%25B1&authorNo=493748&author=박재성","지필출판사(지필미디어)","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a7%80%ed%95%84%ec%b6%9c%ed%8c%90%ec%82%ac(%ec%a7%80%ed%95%84%eb%af%b8%eb%94%94%ec%96%b4)&query=%25EC%25A7%2580%25ED%2595%2584%25EC%25B6%259C%25ED%258C%2590%25EC%2582%25AC(%25EC%25A7%2580%25ED%2595%2584%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4)","2025년 05월",NA,"28,000","28,000",NA,NA,NA,"판매지수 60",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145967369","2일 이내 (5/13, 화) 출고예정","R은 처음부터 기존 프로그램들과는 접근방식이 달라 처음에는 무척 낯설다. 벡터와 행렬이라는 선형대수의 기초부터 들고 나와, 곧 바로 사용가능한 프로시저를 제공하는 다른 프로그램들과는 달리 처음에 무엇을 어..."
"OS/데이터베이스","145656189","클라우드 솔루션을 위한 생성형 AI","안전성, 확장성, 책임성을 고려한 최신 클라우드 LLM 솔루션 설계","폴 싱; 아누라그 시리시 카루파르티; 김상필; 박태호","https://www.yes24.com/product/search?domain=ALL&query=%25ED%258F%25B4%2520%25EC%258B%25B1&authorNo=493297&author=폴 싱; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2595%2584%25EB%2588%2584%25EB%259D%25BC%25EA%25B7%25B8%2520%25EC%258B%259C%25EB%25A6%25AC%25EC%258B%259C%2520%25EC%25B9%25B4%25EB%25A3%25A8%25ED%258C%258C%25EB%25A5%25B4%25ED%258B%25B0&authorNo=493298&author=아누라그 시리시 카루파르티; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%2583%2581%25ED%2595%2584&authorNo=366134&author=김상필; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B0%2595%25ED%2583%259C%25ED%2598%25B8&authorNo=493299&author=박태호","에이콘온","https://www.yes24.com/product/search?&domain=ALL&company=%ec%97%90%ec%9d%b4%ec%bd%98%ec%98%a8&query=%25EC%2597%2590%25EC%259D%25B4%25EC%25BD%2598%25EC%2598%25A8","2025년 04월","10","28,800","32,000","포인트적립1,600원",NA,NA,"판매지수 180",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145656189","내일 (5/12, 월) 도착예정","마이크로소프트의 솔루션 아키텍트 퐁 싱과 아누라그 카루파티가 저술한 『클라우드 솔루션을 위한 생성형 AI』는 AI 기술의 기초 원리부터 실제 활용 방안, 그리고 미래 전망에 이르기까지 방대한 내용을 체계적으..."
"OS/데이터베이스","145612410","모두의 딥러닝","누구나 쉽게 이해하는 딥러닝","조태호","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25ED%2583%259C%25ED%2598%25B8&authorNo=200001&author=조태호","길벗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b8%b8%eb%b2%97&query=%25EA%25B8%25B8%25EB%25B2%2597","2025년 04월","10","26,100","29,000","포인트적립1,450원","1","10.0","판매지수 972",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#텐서플로",NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145612410","내일 (5/12, 월) 도착예정","그 무엇보다 쉽게, 누구나 이해할 수 있는 딥러닝 입문서딥러닝 기초부터 챗GPT의 근간이 되는 자연어 처리와 트랜스포머까지!머신 러닝부터 챗GPT까지, AI는 끊임없이 변화하고 있지만, 그 변치 않는 뿌리는 딥러닝..."
"OS/데이터베이스","145605137","랭체인으로 RAG 개발하기: VectorRAG & GraphRAG","파이썬, 오픈AI, Neo4j로 실습하며 개념과 원리를 이해하고, 오픈AI와 딥시크 비교 분석까지!","서지영","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%259C%25EC%25A7%2580%25EC%2598%2581&authorNo=307999&author=서지영","길벗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b8%b8%eb%b2%97&query=%25EA%25B8%25B8%25EB%25B2%2597","2025년 04월","10","26,100","29,000","포인트적립1,450원",NA,NA,"판매지수 1,056",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#빅데이터",NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145605137","내일 (5/12, 월) 도착예정","VectorRAG와 GraphRAG의 차이와 구현 방법을 기본 예제로 간단히!OpenAI와 DeepSeek의 개념과 성능 차이를 실습을 통해 직접 확인한다. VectorRAG와 GraphRAG, 두 RAG는 서로 어떻게 다를까? 또 각각 어떤 데이터와 ..."
"OS/데이터베이스","145292039","Select SQL 쿼리 작성법 From 기초편; 이럴 땐, 이런 쿼리!","이론은 쉽게! 실습은 최대! 데이터 분석의 시작","서경숙; 장석은; 김현중; 엄태명","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%259C%25EA%25B2%25BD%25EC%2588%2599&authorNo=492518&author=서경숙; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259E%25A5%25EC%2584%259D%25EC%259D%2580&authorNo=492519&author=장석은; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25ED%2598%2584%25EC%25A4%2591&authorNo=492520&author=김현중; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2597%2584%25ED%2583%259C%25EB%25AA%2585&authorNo=492521&author=엄태명","프리렉","https://www.yes24.com/product/search?&domain=ALL&company=%ed%94%84%eb%a6%ac%eb%a0%89&query=%25ED%2594%2584%25EB%25A6%25AC%25EB%25A0%2589","2025년 04월","10","23,400","26,000","포인트적립1,300원",NA,NA,"판매지수 495",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145292039","내일 (5/12, 월) 도착예정","‘분석’하기 전, 원하는 데이터를 직접 추출하는 능력이 먼저이다.실무와 취업을 위한 SQL, 지금 시작하자!AI 시대의 화두는 데이터 어떻게 다룰 것이냐이다. 하지만, 그러기 위해서는 원하는 데이터를 꺼내야 하는..."
"OS/데이터베이스","144225906","머신 러닝 Q & AI","머신 러닝, 딥러닝, 생성 AI, 자연어 처리, 컴퓨터 비전 등 AI에 관한 30가지 핵심 질문과 답변","세바스찬 라시카; 박해선","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%25B8%25EB%25B0%2594%25EC%258A%25A4%25EC%25B0%25AC%2520%25EB%259D%25BC%25EC%258B%259C%25EC%25B9%25B4&authorNo=261879&author=세바스찬 라시카; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B0%2595%25ED%2595%25B4%25EC%2584%25A0&authorNo=215185&author=박해선","길벗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b8%b8%eb%b2%97&query=%25EA%25B8%25B8%25EB%25B2%2597","2025년 04월","10","31,500","35,000","포인트적립1,750원","10","9.8","판매지수 1,176",NA,NA,NA,NA,"28,000원","Y","28,000원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144225906","내일 (5/12, 월) 도착예정","머신 러닝, 딥러닝, AI 전문가에게 묻다. “세바스찬 라시카, 이런 게 궁금해요!”다양한 고급 주제와 최신 동향을, 쉬운 그림과 Q&A 구성으로, 간단명료하지만 쉽고 흥미롭게!이 책은 인공지능 분야의 선두에 서 있..."
