"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","revised_notice","ebook_info","gift_info","description","image_url"
"2025 ADsP 데이터분석준전문가","144905989","https://www.yes24.com/product/goods/144905989","컴퓨터 수험서","윤종식 저","데이터에듀","2025년 04월","31,000","27,900","10","10.0","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정판/부록 : 소책자 「합격마법노트」/무료 이론정복강의 제공","ADsP 합격 바이블 민트책 시리즈-12",14616,NA,"Y",NA,NA,"Y",NA,"최신개정 『2025 ADsP 데이터분석준전문가』는 ADsP 합격 바이블 「민트책」의 '12번째 시리즈'이다. 핵심 요약이 담긴 부록 ‘ADsP D-7 합격마법노트’를 부록으로 제공하며 무료 이론정복강의를 포함한 무료 이론...","https://image.yes24.com/goods/144905989/L"
"2025 경영정보시각화능력 필기 한권완성","142955679","https://www.yes24.com/product/goods/142955679","컴퓨터 수험서","정경문, 김운성 저","예문에듀","2025년 04월","32,000","28,800","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,330,NA,"Y",NA,NA,NA,NA,"핵심이론+실전예상문제로 탄탄한 이론 학습대한상공회의소 주관 빅데이터 신설 국가기술 자격시험 대비 『2025 경영정보시각화능력 필기 한권완성』 도서가 출간되었다. 출제기준을 완벽 분석·반영한 핵심이론 및 이...","https://image.yes24.com/goods/142955679/L"
"2025 시대에듀 유선배 컴퓨터그래픽기능사 필기 합격노트","143293871","https://www.yes24.com/product/goods/143293871","컴퓨터 수험서","김가은 저","시대고시기획 시대교육","2025년 04월","19,000","17,100","10","9.7","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"유튜브 무료 동영상 강의 제공",NA,306,NA,"Y",NA,NA,"Y",NA,"유튜브 선생님에게 배우는 유·선·배 시리즈!이 책은 컴퓨터그래픽에 대한 기본적인 지식이 없어도 컴퓨터그래픽기능사 시험에 합격할 수 있도록 핵심적인 기출유형을 모아 구성되었다. 과년도 기출문제를 분석하여 ...","https://image.yes24.com/goods/143293871/L"
"2025 시대에듀 유선배 웹디자인개발기능사 필기 합격노트","143293707","https://www.yes24.com/product/goods/143293707","컴퓨터 수험서","홍진아 저","시대고시기획 시대교육","2025년 04월","18,000","16,200","10","9.6","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정2판/유튜브 무료 동영상 강의 제공",NA,912,NA,"Y",NA,NA,"Y",NA,"유튜브 선생님에게 배우는 유·선·배 시리즈!이 책은 웹디자인에 대한 기본적인 지식이 없어도 웹디자인개발기능사 시험에 합격할 수 있도록 핵심적인 기출유형을 모아 구성되었다. 과년도 기출문제를 분석하여 시험...","https://image.yes24.com/goods/143293707/L"
"2025 시대에듀 빅데이터분석기사 실기(R) 한권으로 끝내기","143293068","https://www.yes24.com/product/goods/143293068","컴퓨터 수험서","장희선 편저","시대고시기획 시대교육","2025년 04월","35,000","31,500","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정3판",NA,282,NA,"Y",NA,NA,"Y",NA,"최근 사회의 전반적인 영역에 인공지능 제품과 서비스가 보편화함에 따라 인공지능 알고리즘 개발에 필요한 빅데이터 분석 직무능력의 중요성이 강조되고 있다. 이에 시대에듀가 빅데이터분석기사 자격증 취득을 위...","https://image.yes24.com/goods/143293068/L"
"2025 시대에듀 빅데이터분석기사 실기(파이썬) 한권으로 끝내기","143009088","https://www.yes24.com/product/goods/143009088","컴퓨터 수험서","장희선 저","시대고시기획 시대교육","2025년 04월","34,000","30,600","10","9.8","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,576,NA,"Y",NA,NA,"Y",NA,"최근 사회의 전반적인 영역에 인공지능 제품과 서비스가 보편화함에 따라 인공지능 알고리즘 개발에 필요한 빅데이터 분석 직무능력의 중요성이 강조되고 있다. 이에 시대에듀가 빅데이터분석기사 자격증 취득을 위...","https://image.yes24.com/goods/143009088/L"
"2025 시대에듀 유선배 경영정보시각화능력 필기 과외노트","142640435","https://www.yes24.com/product/goods/142640435","컴퓨터 수험서","전익진 저","시대고시기획 시대교육","2025년 04월","32,000","28,800","10","9.7","회원리뷰(14건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"유튜브 무료 동영상 강의 제공",NA,306,NA,"Y",NA,NA,"Y",NA,"핵심만 쏙쏙 담은 알찬 수험서!시대에듀가 가장 효율적·효과적인 합격의 길을 제안합니다.유튜브 선생님에게 배우는 유·선·배 시리즈!『유선배 경영정보시각화능력 필기 과외노트』와 함께 2025년 경영정보시각화능...","https://image.yes24.com/goods/142640435/L"
"2025 경영정보시각화능력 필기","144497856","https://www.yes24.com/product/goods/144497856","컴퓨터 수험서","윤종식, 한컴아카데미 저","데이터에듀","2025년 04월","32,000","28,800","10","10.0","회원리뷰(13건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"모바일앱+생성형AI 비기봇 상세 해설 제공",NA,720,NA,"Y",NA,NA,"Y",NA,"경영정보시각화능력(BIS, Business Intelligence Specialist)은 2024년 신설된 빅데이터 시대의 필수 자격증으로, 대한상공회의소가 주관하는 국가기술자격이다. 빅데이터 시대의 확산에 따라 기업은 데이터를 수집,...","https://image.yes24.com/goods/144497856/L"
"2025 이기적 빅데이터분석기사 실기 (Python 분석)","143766988","https://www.yes24.com/product/goods/143766988","컴퓨터 수험서","이삭, 김상돈 저","영진닷컴","2025년 04월","32,000","28,800","10","10.0","회원리뷰(15건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"동영상 강의 무료 제공",NA,6714,NA,"Y",NA,NA,"Y",NA,"여러분의 데이터 분석 공부를 재미있게!유튜브 누적 130만 view의 슬기로운통계생활이 수험서 전문 브랜드 이기적과 함께 빅데이터분석기사 실기 합격을 위한 기본서를 출간하였다. 본 도서는 데이터산업진흥원의 최...","https://image.yes24.com/goods/143766988/L"
"최적합 프롬프트엔지니어 2급","144690169","https://www.yes24.com/product/goods/144690169","컴퓨터 수험서","김현정 저","성안당","2025년 04월","20,000","18,000","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,198,NA,"Y",NA,NA,"Y",NA,"프롬프트엔지니어 2급 시험을 준비하는 학습자를 위해 제작되었으며, 출제 범위에 맞춰 개념 정리와 문제 풀이 연습을 체계적으로 구성하였다. 자격시험에 합격하기 위해서는 출제 범위에 맞춘 체계적인 학습과 실전...","https://image.yes24.com/goods/144690169/L"
"2025 이기적 멀티미디어콘텐츠제작전문가 필기 최신문제집 (핵심이론+기출문제)","144165840","https://www.yes24.com/product/goods/144165840","컴퓨터 수험서","김유경 저","영진닷컴","2025년 04월","22,000","19,800","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"실기시험 핵심요약 PDF 제공+CBT 온라인 문제집",NA,1761,NA,"Y",NA,NA,"Y",NA,"최신 기출문제 풀이로 시험의 출제 경향을 파악하고 실전 감각을 극대화시켜 멀티미디어콘텐츠제작전문가 필기 시험의 단기 합격이 가능하도록 집필된 교재이다. 학습 효율을 높이기 위해 ‘핵심이론+상시 기출문제...","https://image.yes24.com/goods/144165840/L"
"2025 시나공 ADsP 데이터분석 준전문가 기출문제의 재구성","144195826","https://www.yes24.com/product/goods/144195826","컴퓨터 수험서","이상미 저","길벗","2025년 03월","25,000","22,500","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3894,NA,"Y",NA,NA,"Y",NA,"시간이 부족한 수험생들이 가장 빠르게 합격할 수 있도록 합격에 필요한 기출문제만을 엄선하여 기출문제를 재구성했다. 데이터분석의 기본이 되는 ADsP! 하지만 방대한 이론으로 학습을 시작하기도 전에 지치지 않...","https://image.yes24.com/goods/144195826/L"
"2025 이패스 AI능력시험 AICE Associate","143876394","https://www.yes24.com/product/goods/143876394","컴퓨터 수험서","신성진, 김용재 저","이패스코리아","2025년 03월","35,000","31,500","10","9.7","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2개의 종합실습 & 4개의 최종모의고사, 230개의 장별 예상문제 수록",NA,3039,NA,NA,NA,NA,NA,"Y","AICE는 AI 활용 능력을 평가하는 국가공인 자격시험으로, KT와 한국경제신문이 공동으로 개발하여 운영하고 있다. 이 자격증은 AI를 실무에서 활용할 수 있는 능력을 검증하는 것을 목표로 하며, AI를 처음 접하는 ...","https://image.yes24.com/goods/143876394/L"
"2025 이기적 웹디자인개발기능사 필기+실기 올인원","143055848","https://www.yes24.com/product/goods/143055848","컴퓨터 수험서","이민희 저","영진닷컴","2025년 03월","40,000","36,000","10","8.5","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"동영상 강의 무료 제공",NA,2022,NA,"Y",NA,NA,"Y",NA,"『2025 이기적 웹디자인개발기능사 필기+실기 올인원』 도서가 출간되었다. 시험에 나오는 핵심이론 학습부터 실제 풀어볼 수 있는 문제 구성까지 한 권으로 완벽하게 끝낼 수 있도록 구성하였다. 1권에서는 필기 시...","https://image.yes24.com/goods/143055848/L"
"2025 ISMS-P 인증심사원 자격검정 실전모의고사","143807384","https://www.yes24.com/product/goods/143807384","컴퓨터 수험서","김창중, 한종빈, 강용훈, 오명선, 오세현 저 외 9명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    김창중
                                                                한종빈
                                                                강용훈
                                                                오명선
                                                                오세현
                                                                김웅
                                                                박창만
                                                                서은주
                                                                민경수
                                                                권승만
                                                                박예슬
                                                                정진애
                                                                이승훈
                                                                윤상호","다락원","2025년 03월","40,000","36,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4722,NA,NA,NA,NA,NA,NA,"최신 개인정보보호법 완벽 반영4차 산업의 발달로 많은 사람의 개인 정보가 있는 기업, 은행, 병원, 학교 같은 기관에서 개인정보 보호 및 관리의 중요성이 대두되고 있고, ISMS-P(정보보호 및 개인정보보호 관리체...","https://image.yes24.com/goods/143807384/L"
"쑥쑥 팡팡 코딩활용능력 2급 (엔트리)","143666428","https://www.yes24.com/product/goods/143666428","컴퓨터 수험서","오은라이프사이언스 R&D 저","씨엔씨에듀 오은라이프사이언스","2025년 03월","16,000","14,400","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,138,NA,NA,NA,NA,NA,NA,"쑥쑥팡팡 코딩활용능력 시험대비서.","https://image.yes24.com/goods/143666428/L"
"쑥쑥 팡팡 코딩활용능력 3급 (엔트리)","143666427","https://www.yes24.com/product/goods/143666427","컴퓨터 수험서","오은라이프사이언스 R&D 저","씨엔씨에듀 오은라이프사이언스","2025년 03월","16,000","14,400","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,180,NA,NA,NA,NA,NA,NA,"쑥쑥팡팡 코딩활용능력 시험대비서.","https://image.yes24.com/goods/143666427/L"
"2025 단·축·키 빅데이터 분석기사 실기(파이썬 작업형)","143490426","https://www.yes24.com/product/goods/143490426","컴퓨터 수험서","김계철 저","에이아이에듀","2025년 03월","30,000","27,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,228,NA,"Y",NA,NA,NA,NA,"QR을 통해 “최신 기출문제 및 해설 강의 제공”빅데이터 분석기사 「작업형 기초 강의 제공」QR를 통해 “무료 적중 작업형 문제 및 해설 강의 제공”한국데이터베이스진흥원에서 실시하고 있는 “빅데이터 분석기...","https://image.yes24.com/goods/143490426/L"
"AWS AI Practitioner 합격하기","143640869","https://www.yes24.com/product/goods/143640869","컴퓨터 수험서","김성진, 백지석 저","BOOKK(부크크)","2025년 03월","15,000","15,000",NA,"10.0","회원리뷰(1건)","6일 이내 (5/17, 토) 출고예정",NA,NA,NA,216,NA,NA,NA,NA,NA,NA,"AWS AI Practitioner 자격증을 준비하는 사람들을 위한 책이다. 이 책을 통해 AI에 대한 개요 및 AWS의 AI 서비스를 이해할 수 있다. 이 책을 읽고 자격증 취득 뿐만 아니라 AI를 이해하는데 도움이 되었으면 좋겠다...","https://image.yes24.com/goods/143640869/L"
"2025 퀵패스 AI 프롬프트 활용능력 2급","143250901","https://www.yes24.com/product/goods/143250901","컴퓨터 수험서","김유성, 김준삼, 임호용, 김상온 저","퀵패스","2025년 03월","29,300","26,370","10","9.8","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"제2판",NA,9411,NA,"Y",NA,NA,NA,NA,"AI 프롬프트 활용능력(AI-POT)은 생성 AI의 모델과 알고리즘을 기반으로 문제해결을 위한 최적의 프롬프트를 작성하고 활용하는 능력을 검증하는 시험이다. 시험을 통해 다양한 생성 AI (챗GPT, 제미나이, 코파일럿 ...","https://image.yes24.com/goods/143250901/L"
"자바따 DIAT 스프레드시트 2021 (스탠드형)","142869132","https://www.yes24.com/product/goods/142869132","컴퓨터 수험서","해람북스 기획팀 저","해람북스","2025년 03월","18,000","16,200","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,228,NA,NA,NA,NA,NA,NA,"짧은 시간에 보다 효과적으로 DIAT 자격시험을 준비할 수 있도록 최신기출유형을 철저히 분석하여 그 결과를 토대로 군더더기 없이 주요 핵심만을 정리하였으며, 기본을 다질 수 있는 다양한 연습문제와 실전을 대비...","https://image.yes24.com/goods/142869132/L"
"2025 이기적 정보처리산업기사 실기 기본서","142868196","https://www.yes24.com/product/goods/142868196","컴퓨터 수험서","고소현, 한진만 저","영진닷컴","2025년 03월","32,000","28,800","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,288,NA,"Y",NA,NA,"Y",NA,"최신 출제기준을 적용한 도서로 정보처리산업기사 실기 시험의 출제 경향을 분석하여 수험생들이 혼자서도 학습할 수 있도록 한 완벽 대비서이다. 시행처인 한국산업인력공단에서 공개한 출제기준을 바탕으로 집필되...","https://image.yes24.com/goods/142868196/L"
"2025 빅데이터분석기사 실기","143057715","https://www.yes24.com/product/goods/143057715","컴퓨터 수험서","장은진 저","일진사","2025년 03월","30,000","27,000","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2판",NA,552,NA,NA,NA,NA,NA,NA,"수험생들이 시험 문제에 대한 전체적인 흐름을 파악할 수 있도록 2회(2021년 6월 19일) 시험부터 7회(2024년 11월 30일) 시험까지 총 8회에 해당하는 실기 문제 전체를 복원하였다. 전공과 무관한 다양한 수험생들이...","https://image.yes24.com/goods/143057715/L"
"2025 빅데이터분석기사 필기","143057706","https://www.yes24.com/product/goods/143057706","컴퓨터 수험서","장은진 저","일진사","2025년 03월","32,000","28,800","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2판",NA,114,NA,NA,NA,NA,NA,NA,"수험생들이 시험 문제에 대한 흐름을 파악할 수 있도록 2회(2021년 4월 17일) 시험부터 9회(2024년 9월 7일)시험 문제까지 총 8회 필기 문제 전체를 복원하였다. 전공과 무관한 다양한 수험생들의 입장에서 이해하기...","https://image.yes24.com/goods/143057706/L"
"2025 시대에듀 유선배 GTQ 일러스트 1급 과외노트","142567145","https://www.yes24.com/product/goods/142567145","컴퓨터 수험서","조인명 저","시대고시기획 시대교육","2025년 03월","24,000","21,600","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정판/유튜브 무료동영상 강의 제공",NA,963,NA,"Y",NA,NA,"Y",NA,"GTQ 일러스트는 그래픽디자인에 약간의 관심이 있는 분들이라면 누구나 도전해 볼 수 있는 자격증이다. 본서는 단시간에 디자인 스킬을 마스터하여 실무에 바로 응용할 수 있도록 준비되었다. 초보자도 도전할 수 있...","https://image.yes24.com/goods/142567145/L"
"2025 시대에듀 개인정보관리사 CPPG 한권으로 끝내기","142270547","https://www.yes24.com/product/goods/142270547","컴퓨터 수험서","시대개인정보관리사연구회 편저","시대고시기획 시대교육","2025년 03월","38,000","34,200","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,468,NA,"Y",NA,NA,"Y",NA,"최근 몇 년간 개인정보 관련 범죄의 심각성이 날로 커짐에 따라 개인정보 보안에 대한 사회적 민감성과 필요성 또한 증가하고 있다. 이에 따라 기업 및 기관에서는 개인정보 보호 수행 인력을 지속적으로 채용하는 ...","https://image.yes24.com/goods/142270547/L"
"2025 시대에듀 빅데이터분석기사 필기 한권으로 끝내기","142075810","https://www.yes24.com/product/goods/142075810","컴퓨터 수험서","정혜정, 장희선 저","시대고시기획 시대교육","2025년 03월","37,000","33,300","10","9.1","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정5판",NA,360,NA,"Y",NA,NA,"Y",NA,"최근 시험을 분석한 3개년 출제키워드시험에 반드시 출제되는 핵심이론공부한 이론을 복습하는 과목별 적중예상문제시험의 출제경향을 파악할 수 있는 기출복원문제실제 시험에 나온 이론을 과목별 출제키워드로 정...","https://image.yes24.com/goods/142075810/L"
"2025 시대에듀 유선배 GTQ 포토샵 1급 과외노트","141807255","https://www.yes24.com/product/goods/141807255","컴퓨터 수험서","조인명 저","시대고시기획 시대교육","2025년 03월","22,000","19,800","10","10.0","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"유튜브 무료 동영상 강의 제공",NA,1467,NA,"Y",NA,NA,"Y",NA,"GTQ 포토샵은 그래픽디자인에 약간의 관심이 있는 분들이라면 누구나 도전해 볼 수 있는 자격증이다. 초보자도 도전할 수 있도록 툴 사용의 기초부터 차근차근 설명한 『2025 시대에듀 유선배 GTQ 포토샵 1급 과외노...","https://image.yes24.com/goods/141807255/L"
"2025 이기적 경영정보시각화능력 필기 기본서","142235419","https://www.yes24.com/product/goods/142235419","컴퓨터 수험서","인천대학교 비즈니스데이터센터, 경기대 빅데이터 시각화 연구실, 숙명여대 시각영상디자인과 정보디자인랩 저","영진닷컴","2025년 03월","33,000","29,700","10","9.5","회원리뷰(12건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2946,NA,"Y",NA,NA,"Y","Y","새롭게 신설된 경영정보시각화능력 자격 시험의 수험서가 이기적 영진닷컴에서 출간되었다. 새롭게 신설된 국가기술자격증을 이기적과 함께 취득해 보자. 시행처에서 발표한 출제기준을 완벽하게 반영한 이론과 함께...","https://image.yes24.com/goods/142235419/L"
"발자취 DIAT 멀티미디어제작 곰픽+곰믹스 for DIAT (3개월 라이선스)","143292720","https://www.yes24.com/product/goods/143292720","컴퓨터 수험서","수험서개발팀 저","마린북스","2025년 02월","18,000","16,200","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"발자취 시리즈",78,NA,"Y",NA,NA,NA,NA,"한국정보통신진흥협회 시행 국가공인 디지털정보활용능력(DIAT) 시험 준비에 최적화된 수험서이다. 최신 수검 프로그램인 “곰픽+곰믹스 for DIAT”을 통해 시험 준비를 철저히 할 수 있다. 발자취 DIAT 멀티미디어 ...","https://image.yes24.com/goods/143292720/L"
"발자취 DIAT 멀티미디어제작 곰픽+곰믹스 for DIAT (6개월 라이선스)","143292681","https://www.yes24.com/product/goods/143292681","컴퓨터 수험서","수험서개발팀 저","마린북스","2025년 02월","21,000","18,900","10","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"발자취 시리즈",546,NA,"Y",NA,NA,NA,NA,"한국정보통신진흥협회 시행 국가공인 디지털정보활용능력(DIAT) 시험 준비에 최적화된 수험서이다. 최신 수검 프로그램인 “곰픽+곰믹스 for DIAT”을 통해 시험 준비를 철저히 할 수 있다. 발자취 DIAT 멀티미디어 ...","https://image.yes24.com/goods/143292681/L"
"eTest Professionals와 함께하는 엑셀 2021","142767299","https://www.yes24.com/product/goods/142767299","컴퓨터 수험서","임창인, 권영희 공저","연두에디션","2025년 02월","18,000","18,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"e-Test Professionals와 함께하는 엑셀 2021. 현시점 가장 최신 버전으로 출판된 최고의 학습 파트너로, 실전처럼 구성된 모의고사와 문제 풀이로 약점을 정확히 파악하고, 효율적인 학습을 할 수 있다. 최신 문제 ...","https://image.yes24.com/goods/142767299/L"
"토마토패스 빅데이터분석기사 필기 단기완성","142199938","https://www.yes24.com/product/goods/142199938","컴퓨터 수험서","박영식 편저","예문에듀","2025년 02월","32,000","28,800","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,48,NA,"Y",NA,NA,NA,NA,"빅데이터분석기사 필기 최단기 합격을 위한 저자만의 노하우 총집합빅데이터분석기사 필기 자격시험을 준비하는 전공자·비전공자를 포함한 모든 수험생에게 가장 빠른 합격을 선사할 ‘토마토패스 빅데이터분석기사 ...","https://image.yes24.com/goods/142199938/L"
