"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","revised_notice","ebook_info","gift_info","description","image_url"
"이원철TV의 스마트폰 사용 설명서","140243622","https://www.yes24.com/product/goods/140243622","모바일 프로그래밍","이원철 저","시대인","2024년 12월","17,000","15,300","10","10.0","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"젤리 시리즈-002",1266,NA,"Y",NA,NA,"Y",NA,"스마트폰과 관련된 시니어의 궁금증을 100% 해소하다!18.5만 구독자가 선택한 이원철TV의 스마트폰 꿀팁 대방출!“이런 기능이 있는지도 몰랐는데 정말 편리합니다”“시니어들이 알기 쉽게 설명해 주셔서 많은 도움...","https://image.yes24.com/goods/140243622/L"
"골든래빗 잡학툰 9권 세트","142994820","https://www.yes24.com/product/goods/142994820","모바일 프로그래밍","윤진, 이영욱, 키두니스트, 돈미니 저/우동닉 글그림 외 7명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    윤진
                                                                이영욱
                                                                키두니스트
                                                                돈미니
                                                                우동닉
                                                                김화인
                                                                하얀쥐
                                                                토박
                                                                권정민
                                                                이솔
                                                                주형
                                                                샤다라빠","골든래빗","2024년 12월","184,500","167,050","10","9.8","회원리뷰(152건)","2일 이내 (5/13, 화) 출고예정",NA,"9권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/142994820/L"
"실전! 스프링 부트 3 & 리액트로 시작하는 모던 웹 애플리케이션 개발","139860417","https://www.yes24.com/product/goods/139860417","모바일 프로그래밍","주하 힌쿨라 저/변영인 역","위키북스","2024년 12월","30,000","27,000","10","8.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"위키북스- 오픈소스 & 웹 시리즈-119",1092,NA,"Y",NA,NA,"Y",NA,"?스프링 부트와 리액트의 풍부하고 다양한 도구들을 활용해 최신 풀스택 애플리케이션 개발 비법을 배워보자!『실전! 스프링 부트 3 & 리액트로 시작하는 모던 웹 애플리케이션 개발』은 풀스택 개발자로 전환하고자...","https://image.yes24.com/goods/139860417/L"
"앱인벤터로 20가지 인공지능 앱 만들기 with ChatBot과 생성형AI","139777149","https://www.yes24.com/product/goods/139777149","모바일 프로그래밍","김수연, 전진아, 장문철 저","앤써북","2024년 12월","18,800","16,920","10","10.0","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4938,NA,NA,NA,NA,NA,NA,"『앱인벤터로 20가지 인공지능 앱 만들기 with ChatBot과 생성형AI』는 개념과 바로 적용할 수 있는 다양한 인공지능 앱 제작 예제가 수록된 앱인벤터 활용서이다. 이 책은 앱인벤터와 챗봇과 챗GPT, 뤼튼, 패들렛 ...","https://image.yes24.com/goods/139777149/L"
"처음 배우는 플러터 앱 개발","138601929","https://www.yes24.com/product/goods/138601929","모바일 프로그래밍","후지카와 케이 저/이영란 역","생능북스","2024년 11월","20,000","18,000","10","9.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1038,NA,"Y",NA,NA,"Y",NA,"스마트폰 앱 만드는 방법을 알기 쉽게 설명한 책Flutter의 등장으로부터 6년, 모바일 앱을 개발하는데 있어서, Flutter는 제1의 후보로 들 수 있을 정도로 인기가 높아지고 있다. 개인이나 적은 인원수로 개발에 적...","https://image.yes24.com/goods/138601929/L"
"플러터와 Node.js로 시작하는 풀스택 개발","137094003","https://www.yes24.com/product/goods/137094003","모바일 프로그래밍","김진형 저","영진닷컴","2024년 11월","36,000","32,400","10","9.4","회원리뷰(21건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,912,NA,"Y",NA,NA,"Y",NA,"Node.js와 플러터로 풀스택 개발하는 실무 중심 가이드!『플러터와 Node.js로 시작하는 풀스택 개발』은 모바일 애플리케이션과 백엔드 서비스를 혼자 개발해보고자 하는 독자들을 위한 실습서이다. 이 책은 데이터...","https://image.yes24.com/goods/137094003/L"
"따라하며 쉽게 배우는 모던 리액트 완벽 입문","134020954","https://www.yes24.com/product/goods/134020954","모바일 프로그래밍","야마다 요시히로 저/트랜스메이트 역","위키북스","2024년 10월","36,000","32,400","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"위키북스- 오픈소스 & 웹 시리즈-117",1464,NA,"Y",NA,NA,"Y",NA,"모던 자바스크립트, 타입스크립트, Next.js로 만드는 본격적인 앱 개발을 위한 종합 안내서!이 책은 리액트를 처음 배우는 사람들을 위한 입문서로, 자바스크립트 기본 지식을 가진 독자를 대상으로 한다. 도입편, ...","https://image.yes24.com/goods/134020954/L"
"콘셉트로 풀어내는 소프트웨어 디자인","133328190","https://www.yes24.com/product/goods/133328190","모바일 프로그래밍","다니엘 잭슨 저/이정표 역","에이콘출판사","2024년 09월","28,000","25,200","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘 UX 프로페셔널 시리즈",216,NA,"Y",NA,NA,NA,NA,"소프트웨어 개발자, 디자이너, IT 관련 업무 종사자라면 누구나 사용하기 어렵거나, 오류가 잦거나, 결함이 있는 소프트웨어 때문에 골머리를 앓은 경험이 있을 것이다. MIT 컴퓨터과학과 교수 다니엘 잭슨은 이러한...","https://image.yes24.com/goods/133328190/L"
"내일은 코틀린(Kotlin)","133846074","https://www.yes24.com/product/goods/133846074","모바일 프로그래밍","김현석 저","김앤북","2024년 09월","36,000","32,400","10","9.9","회원리뷰(14건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,228,NA,"Y",NA,NA,NA,NA,"『내일은 코틀린』은 코틀린을 처음 배우는 시점부터 이를 활용하여 무언가를 만들어 내는 시점까지의 과정을 두 부분(기초 입문편 + 응용 실전편)으로 나누었다. 한 권으로 입문부터 실전까지 완성할 수 있는 구성...","https://image.yes24.com/goods/133846074/L"
"코틀린 아카데미 : 함수형 프로그래밍","132756874","https://www.yes24.com/product/goods/132756874","모바일 프로그래밍","마르친 모스카와 저/신성열 역","인사이트(insight)","2024년 09월","25,000","22,500","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"프로그래밍인사이트(ProgrammingInsight)",1170,NA,"Y",NA,NA,"Y",NA,"더 쉽게 함수형 프로그래밍을 배우는 방법!이 책은 코틀린의 함수형 프로그래밍 특징을 심도 있게 탐구하는 완벽한 가이드이다. 기본 개념을 차근차근 설명하며, 컬렉션 처리, 함수 참조, 스코프 함수, 도메인 특화 ...","https://image.yes24.com/goods/132756874/L"
"우리는 왜 게임을 하는가?","132617063","https://www.yes24.com/product/goods/132617063","모바일 프로그래밍","하얀쥐 글그림","골든래빗","2024년 09월","24,000","21,600","10","9.0","회원리뷰(4건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"만화로 배우는 잡학지식, 잡학툰",1908,NA,"Y",NA,NA,"Y",NA,"이기는 게임에서 경험하는 게임으로!무엇이 우리를 게임으로 이끄는가?「하얀쥐」 작가와 함께 게임 속 숨겨진 심리학 코드에서 해답을 찾아라!게임 관련주는 갖고 있지만 게임은 모르는 사람. 게임에 수백 만 원을 ...","https://image.yes24.com/goods/132617063/L"
"앱인벤터 프로그래밍","132968882","https://www.yes24.com/product/goods/132968882","모바일 프로그래밍","박성호, 김미숙, 박선이, 박현숙, 황준혁 저","부산대학교출판문화원","2024년 08월","26,000","26,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,708,NA,NA,NA,NA,NA,NA,"본 교재에서는 앱 인벤터를 사용하여 인문학, 사회학, 예술학, 체육학 등의 컴퓨터를 전공하지 않는 학생들도 다양한 예제 실습으로 자기만의 앱을 제작할 수 있도록 하고자 한다. 이런 일련의 과정을 통해 컴퓨터 ...","https://image.yes24.com/goods/132968882/L"
"개발하는남자의 핸즈온 플러터","129374923","https://www.yes24.com/product/goods/129374923","모바일 프로그래밍","김성덕 저","한빛미디어","2024년 07월","46,000","41,400","10","8.9","회원리뷰(22건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,828,NA,"Y",NA,NA,"Y",NA,"다트 기초 문법 + 플러터 기본 개념 + 클론 코딩『핸즈온 플러터』는 구글이 개발한 크로스 플랫폼 프레임워크인 플러터의 기본 개념부터 실무 환경에서의 구현까지 단계별로 다루는 종합 가이드이다. 플러터는 다양...","https://image.yes24.com/goods/129374923/L"
"코틀린 아카데미 : 핵심편","128645931","https://www.yes24.com/product/goods/128645931","모바일 프로그래밍","마르친 모스카와 저/신성열 역","인사이트(insight)","2024년 07월","27,000","24,300","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"프로그래밍인사이트(ProgrammingInsight)",1314,NA,"Y",NA,NA,"Y",NA,"『이펙티브 코틀린』, 『코틀린 코루틴』의 저자 마르친 모스카와의 새로운 코틀린 안내서!코틀린의 핵심 기능을 모두 다루고 있어 코틀린을 체계적으로 정리해 볼 수 있다!코틀린을 제대로 배우기 위한 완벽한 첫걸...","https://image.yes24.com/goods/128645931/L"
"안드로이드 모의해킹 입문","128141387","https://www.yes24.com/product/goods/128141387","모바일 프로그래밍","박도현 저","비제이퍼블릭(BJ퍼블릭)","2024년 06월","27,000","24,300","10","9.7","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,816,NA,"Y",NA,NA,"Y",NA,"화이트 해커를 꿈꾸는 당신을 위한안드로이드 모의해킹 길잡이 우리는 수많은 앱을 사용하여 편리한 생활을 즐기고 있다. 하지만 이토록 편리한 앱의 이면에는 언제나 보안 위협이 존재한다. 내가 사용하고 있는 안...","https://image.yes24.com/goods/128141387/L"
"Do it! 플러터 앱 개발&출시하기","128121607","https://www.yes24.com/product/goods/128121607","모바일 프로그래밍","조준수 저","이지스퍼블리싱","2024년 06월","33,000","29,700","10","9.5","회원리뷰(12건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"이지스퍼블리싱-Do it! 시리즈",4095,NA,"Y",NA,NA,"Y","Y","상상하던 서비스를 플러터로 직접 만든다!수익 구조를 포함한 앱 기획부터 디자인, 개발, 출시까지 한 권으로 배우자!프로그래밍 기본 언어는 공부했지만, 앱 개발을 어떻게 시작해야 할지 막막하다면 이 책을 보자!...","https://image.yes24.com/goods/128121607/L"
"Do it! 깡샘의 안드로이드 앱 프로그래밍 with 코틀린","126872601","https://www.yes24.com/product/goods/126872601","모바일 프로그래밍","강성윤 저","이지스퍼블리싱","2024년 05월","40,000","36,000","10","10.0","회원리뷰(14건)",NA,NA,"개정3판","이지스퍼블리싱-Do it! 시리즈",4134,NA,"Y","절판","개정판이 출간되었습니다.","Y","Y","안드로이드 분야 도서 1위! 개정 3판 출간!20여 년간 현업과 강의 현장에서 쌓은 ‘깡샘’의 개발 노하우를 배워 보자! 안드로이드 분야 1위 도서인 『Do it! 깡샘의 안드로이드 앱 프로그래밍 with 코틀린』이 개정...","https://image.yes24.com/goods/126872601/L"
"코딩셰프의 플러터 맛집","126953554","https://www.yes24.com/product/goods/126953554","모바일 프로그래밍","코딩셰프 저/IK Choi 감수","루비페이퍼","2024년 05월","40,000","36,000","10","10.0","회원리뷰(16건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2862,NA,"Y",NA,NA,NA,NA,"플러터 전문 채널 ‘코딩셰프’의 명강의를 그대로!다트부터 크로스 플랫폼 앱 구현까지 플러터를 맛있게 먹는 방법!플러터계 일타강사! 코딩셰프의 명강의가 책으로 탄생했다. 수년간 오로지 플러터 분야 강좌만으...","https://image.yes24.com/goods/126953554/L"
"코틀린 코루틴의 정석","125014350","https://www.yes24.com/product/goods/125014350","모바일 프로그래밍","조세영 저","에이콘출판사","2024년 02월","35,000","31,500","10","8.5","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2024년 대한민국학술원 우수학술도서 선정도서","에이콘- 모바일 프로그래밍 시리즈",2898,NA,"Y",NA,NA,"Y",NA,"많은 개발자들이 어렵게 느끼는 비동기 프로그래밍을 다양한 시각적 자료와 설명을 통해 누구나 쉽게 이해할 수 있도록 쓰인 책이다. 안드로이드, 스프링 등 코틀린을 사용하는 개발자들 중 코루틴을 사용한 비동기 ...","https://image.yes24.com/goods/125014350/L"
"시니어를 위한 슬기로운 디지털 생활","124623444","https://www.yes24.com/product/goods/124623444","모바일 프로그래밍","조진화 글/임지윤 그림","포레스트북스","2024년 02월","18,500","16,650","10","9.8","회원리뷰(17건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,474,NA,"Y",NA,NA,"Y",NA,"기초부터 차근차근 세상에서 가장 쉬운 디지털 사용법엄마와 딸이 함께 만든 책키오스크로 식당에서 음식 주문하는 법기차역, 버스 터미널에서 키오스크로 표 끊는 법카카오톡 쇼핑하기로 선물하는 법스마트폰 앱으...","https://image.yes24.com/goods/124623444/L"
"스마트 홈 불 좀 꺼줘","124774939","https://www.yes24.com/product/goods/124774939","모바일 프로그래밍","박정운 저","비제이퍼블릭(BJ퍼블릭)","2024년 02월","33,000","29,700","10","9.6","회원리뷰(12건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,234,NA,"Y",NA,NA,"Y",NA,"Smart Living: 집에서 미래를 접하다이 책은 스마트 홈을 이해하고 수용할 수 있는 입문서로 이 혁신적인 여정을 시작하려는 초보자를 위해 쓰였다. 스마트 홈 혁신의 흥미진진한 환경을 탐색하는 데 동반자가 되어...","https://image.yes24.com/goods/124774939/L"
"Must Have 코드팩토리의 플러터 프로그래밍 (2판)","124574887","https://www.yes24.com/product/goods/124574887","모바일 프로그래밍","최지호 저","골든래빗","2024년 02월","44,000","39,600","10","9.4","회원리뷰(10건)",NA,NA,"2판","골든래빗 - Must Have 시리즈",2772,NA,"Y","절판","개정판이 출간되었습니다.","Y",NA,"인프런 NO.1 베스트셀러 플러터 강사와 함께 현업 수준으로 실력 끌어올리기다트 3.0 문법부터 파이어베이스와 슈파베이스 연동, 인증, 광고, 배포까지 한 번에!앱 개발, 관심은 많지만 시작하기 어려운가? 코드팩토...","https://image.yes24.com/goods/124574887/L"
"안드로이드 프로그래밍","124622361","https://www.yes24.com/product/goods/124622361","모바일 프로그래밍","천인국 저","생능출판사","2024년 01월","36,000","36,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정7판",NA,1350,NA,NA,NA,NA,NA,NA,"이 책은 안드로이드 앱 개발자를 위한 책이다. 개정7판에서는 최신 14.0 버전에서 업데이트된 내용들을 수정하고 반영하였다. 14.0 버전에 맞지 않는 코드는 삭제하거나 수정하였다. 독자들이 흥미를 가질 수 있는 ...","https://image.yes24.com/goods/124622361/L"
"Android Studio를 활용한 안드로이드 프로그래밍","124625874","https://www.yes24.com/product/goods/124625874","모바일 프로그래밍","우재남, 박길식 저","한빛아카데미","2024년 01월","34,000","34,000",NA,"10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,"9판","한빛아카데미-IT COOKBOOK",3369,NA,"Y",NA,NA,"Y",NA,"프로그래밍 초보자도 할 수 있는 Java 기반 안드로이드 프로그래밍 교재이 책은 대학교나 IT 전문학원의 안드로이드 프로그래밍 과목 수강생을 대상으로 한다. 기본적인 프로그래밍을 접해본 독자라면 Java 기초부터...","https://image.yes24.com/goods/124625874/L"
"UI 시스템 블랙북","124317588","https://www.yes24.com/product/goods/124317588","모바일 프로그래밍","박춘언 저","인사이트(insight)","2024년 01월","36,000","32,400","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"프로그래밍인사이트(ProgrammingInsight)",228,NA,"Y",NA,NA,"Y",NA,"UI 시스템 내부를 들여다보는 최초의 가이드북《UI 시스템 블랙북》은 UI 시스템, 그중에서도 그래픽과 관련된 핵심 이론과 구현 원리를 설명한다. 이 책은 UI 시스템 각각의 요소가 어떤 이론과 기술을 바탕으로 하...","https://image.yes24.com/goods/124317588/L"
"만들면서 배우는 플러터 앱 프로그래밍","123746397","https://www.yes24.com/product/goods/123746397","모바일 프로그래밍","최주호, 김근호, 이지원 저","앤써북","2023년 12월","22,000","19,800","10","8.2","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,180,NA,NA,NA,NA,NA,NA,"최신 버전의 플러터 & Dart 핵심 문법 익힌 후 6가지 앱과 가지 웹을 제작해보고, RiverPod를 사용하여 상태 관리 방법 등 고급 기술도 자세하게 설명하였다! 이 책의 핵심 구성은 플러터 & 다트 핵심 문법을 익힌 ...","https://image.yes24.com/goods/123746397/L"
"하루 만에 배우는 안드로이드 앱 만들기 with 코틀린","123899404","https://www.yes24.com/product/goods/123899404","모바일 프로그래밍","서창준 저","영진닷컴","2023년 12월","25,000","22,500","10","9.6","회원리뷰(20건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,858,NA,"Y",NA,NA,"Y",NA,"안드로이드 개발은 어렵고 복잡한 것처럼 느껴지지만, 처음부터 두렵다고 느끼지 마십시오. 『하루 만에 배우는 안드로이드 앱 만들기 with 코틀린』은 프로그래밍 경험이 없거나 초보자를 위한 완벽한 안내서입니다...","https://image.yes24.com/goods/123899404/L"
"코틀린 코루틴","123034354","https://www.yes24.com/product/goods/123034354","모바일 프로그래밍","마르친 모스카와 저/신성열 역","인사이트(insight)","2023년 11월","34,000","30,600","10","9.8","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2112,NA,"Y",NA,NA,"Y",NA,"코틀린 전문 강사가 알려 주는 코틀린 코루틴에 대한 모든 것!코틀린 코루틴은 효율적이고 신뢰할 수 있는 멀티스레드 프로그램을 쉽게 구현할 수 있게 해 주어 자바 가상 머신(JVM), 특히 안드로이드 및 백엔드 개...","https://image.yes24.com/goods/123034354/L"
"Kafka in Action","122679091","https://www.yes24.com/product/goods/122679091","모바일 프로그래밍","딜런 스콧, 빅토르 가모프, 데이브 클라인 저/최중연 역","에이콘출판사","2023년 10월","30,000","27,000","10","8.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,402,NA,"Y",NA,NA,NA,NA,"아파치 카프카는 고성능 소프트웨어 버스로, 이벤트 스트리밍, 로깅, 분석 및 데이터 파이프라인 작업을 빠르게 처리하며, 아파치 카프카를 사용하면 운영 데이터 모니터링과 함께 대규모 이벤트 처리 애플리케이션...","https://image.yes24.com/goods/122679091/L"
"UX 원칙 2/e","122785602","https://www.yes24.com/product/goods/122785602","모바일 프로그래밍","윌 그랜트 저/심규대 역","에이콘출판사","2023년 10월","35,000","31,500","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘 UX 프로페셔널 시리즈",546,NA,"Y",NA,NA,NA,NA,"좋은 UX가 무엇인지, 어떻게 하면 좋은 UX를 만들 수 있는지 궁금해하는 사람에게 선뜻 권할 수 있는 책은 많지 않다. 그러다 보니 추상적인 개념을 늘어놓은 이론서가 아닌 구체적인 솔루션을 제공하는 실용서를 오...","https://image.yes24.com/goods/122785602/L"
"나의 첫 HTML & CSS 웹 디자인","122494314","https://www.yes24.com/product/goods/122494314","모바일 프로그래밍","Capybara Design, 다케우치 나오토, 다케우치 루미 저/문지현 역","제이펍","2023년 10월","22,000","19,800","10","10.0","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,738,NA,"Y",NA,NA,"Y",NA,"이토록 쉬운 웹 디자인 책을 기다려왔다 웹 제작을 전혀 몰라도 이 책 한 권이면 HTML과 CSS의 기본을 확실히 익힐 수 있다. 귀여운 만화와 풍부한 일러스트로 보는 재미까지 더했다. 멋진 웹 디자인의 SNS 링크 모...","https://image.yes24.com/goods/122494314/L"
"UXer에게 꼭 필요한 경험","122337855","https://www.yes24.com/product/goods/122337855","모바일 프로그래밍","로버트 후크만 주니어 저/심규대 역","에이콘출판사","2023년 09월","25,000","22,500","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,174,NA,"Y",NA,NA,NA,NA,"시간이 흐른다고 저절로 UX 리더가 되지는 않는다. 안타깝게도 대부분의 UXer는 디자인 원칙을 반복해서 외우고, 와이어프레임을 그리고, 프로토타이핑 툴을 능숙하게 다루는 것에 집중한다. 이러한 노력만으로 UX ...","https://image.yes24.com/goods/122337855/L"
