"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","revised_notice","ebook_info","gift_info","description","image_url"
"온라인판매 핵심 비밀노트(초보자를 위한)","144692024","https://www.yes24.com/product/goods/144692024","인터넷 비즈니스","김태호 저","중앙경제평론사","2025년 04월","25,000","22,500","10","10.0","회원리뷰(20건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1356,NA,"Y",NA,NA,NA,"Y","* 온라인 판매 입문자들이 가장 먼저 알아야 할 것들!* 상품보다 온라인 판매의 구조를 이해해야 오래간다!이 책은 온라인 유통 시장에 진입하려는 초보자들이 반드시 짚고 넘어가야 할 실무 구조와 전략을 정리한 ...","https://image.yes24.com/goods/144692024/L"
"이게 되네? 챗GPT 미친 크롤링 24제 + 이게 되네? 챗GPT 미친 활용법 71제 세트","145391072","https://www.yes24.com/product/goods/145391072","인터넷 비즈니스","오힘찬, 박현규 저","골든래빗","2025년 04월","50,000","45,000","10","9.7","회원리뷰(115건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/145391072/L"
"쓱 하고 싹 배우는 블로그&스마트스토어","145242093","https://www.yes24.com/product/goods/145242093","인터넷 비즈니스","김재연 저","영진닷컴","2025년 04월","14,000","12,600","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2nd Edition","영진닷컴-쓱싹 시리즈-21",390,NA,"Y",NA,NA,NA,NA,"친절한 설명과 재미있는 실습 예제가 큰 그림과 큰 글씨로 담겨 있어누구나 쉽고 빠르게 배울 수 있는 『쓱 하고 싹 배우는 블로그&스마트스토어 2nd Edition』인터넷 검색을 하면 가장 먼저 접하게 되는 정보이며 ...","https://image.yes24.com/goods/145242093/L"
"AI 디자인 for e-커머스","144905251","https://www.yes24.com/product/goods/144905251","인터넷 비즈니스","지성민 저","로드북","2025년 04월","27,000","24,300","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1884,NA,"Y",NA,NA,NA,NA,"아직까지 AI 디자인은 금나와라 뚝딱 하면 금이 나오는 마술 지팡이가 아니다. 셀 수 없이 많은 AI 툴 중에서 선택 장애가 생길 정도로 무엇을 써야 할지 골치가 아프다. 저자는 수많은 툴을 비교 분석해서 딱 8개의...","https://image.yes24.com/goods/144905251/L"
"잘되는 가게의 스마트플레이스 컨설팅 노트","145048398","https://www.yes24.com/product/goods/145048398","인터넷 비즈니스","강상현 저","e비즈북스","2025년 04월","19,000","17,100","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2067,NA,NA,NA,NA,NA,NA,"카테고리 하나만 바꿨을 뿐인데다음날 매출이 두 배로 뛰었다고?고객이 매장을 찾는 방식은 바뀐 지 오래다. 네이버 검색 결과에 당신의 가게가 없다면, 존재하지 않는 가게나 다름없다. 이 책은 네이버 플레이스에 ...","https://image.yes24.com/goods/145048398/L"
"된다! 업무에 바로 쓰는 구글 활용법","144253147","https://www.yes24.com/product/goods/144253147","인터넷 비즈니스","이광희 저","이지스퍼블리싱","2025년 04월","21,000","18,900","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",2847,NA,"Y",NA,NA,"Y","Y","‘직장인을 위한’ 한 권으로 끝내는 구글 활용 입문서!지메일, 구글 캘린더, 구글 드라이브, 구글 스프레드시트, 사이트 도구까지! 13가지 구글 앱 완전 정복2025년 최신 내용 반영 완료! 실무에서 바로 써먹는 구...","https://image.yes24.com/goods/144253147/L"
"유튜브 AI 성공 전략 : 쇼츠로 시작해 수익화까지","143973042","https://www.yes24.com/product/goods/143973042","인터넷 비즈니스","강민형 저","디지털북스","2025년 04월","22,000","19,800","10","4.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2154,NA,"Y",NA,NA,"Y",NA,"AI 시대, 쇼츠와 유튜브로 나만의 성공 스토리를 만들자!AI 시대를 맞아 누구나 손쉽게 유튜브 크리에이터가 될 수 있는 시대가 열렸다. 『유튜브 AI 성공 전략: 쇼츠로 시작해 수익화까지』는 13만 명의 구독자를 ...","https://image.yes24.com/goods/143973042/L"
"인스타그램 마케팅으로 돈벌기","144693678","https://www.yes24.com/product/goods/144693678","인터넷 비즈니스","최영인 저","성안당","2025년 04월","25,000","22,500","10","9.9","회원리뷰(38건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2124,NA,"Y",NA,NA,NA,NA,"돈 되는 인스타그램 브랜딩부터 마케팅 전략까지!인스타그램 마케팅 전략, 개인과 브랜드를 위한 성공 가이드!팔로워를 늘리는 인스타그램 비즈니스 계정 운영 노하우!인스타그램은 단순한 사진 공유를 넘어서, 강력...","https://image.yes24.com/goods/144693678/L"
"된다! 조회수 터지는 유튜브 쇼츠 만들기","143907967","https://www.yes24.com/product/goods/143907967","인터넷 비즈니스","최지영 저","이지스퍼블리싱","2025년 04월","22,000","19,800","10","10.0","회원리뷰(23건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",20628,NA,"Y",NA,NA,"Y","Y","‘떡상’하는 기획부터 챗GPT, 브루, 캡컷을 활용한 영상 제작까지!첫 영상부터 조회수 터지는 유튜브 쇼츠 전략 대공개제2의 월급을 만들어 주는 수익화 방법도 꾹꾹 눌러 담았다!“유튜브를 하면 좋다는 건 아는데...","https://image.yes24.com/goods/143907967/L"
"디지털 마케팅의 판도를 바꾸는 생성형 AI 고급 전략","145370350","https://www.yes24.com/product/goods/145370350","인터넷 비즈니스","유형재, 윤성임, 하예랑 저","디엔젤","2025년 03월","12,000","12,000",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,NA,"AI 디지털 마케팅, 성공의 로드맵-02",84,NA,NA,NA,NA,NA,NA,"판도를 바꾸는 생성형 AI 고급 전략은 생성형 AI를 활용해 디지털 마케팅과 콘텐츠 제작의 효율성을 극대화하는 방법을 다루는 실용서다. ChatGPT, DALL-E, Heygen, Runway 등 다양한 AI 도구를 활용해 텍스트, 이미...","https://image.yes24.com/goods/145370350/L"
"AI와 소통하는 법: 프롬프트 엔지니어링 기초편","145368866","https://www.yes24.com/product/goods/145368866","인터넷 비즈니스","유형재, 윤성임, 하예랑 저","디엔젤","2025년 03월","11,000","11,000",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,NA,"AI 디지털 마케팅, 성공의 로드맵-03",228,NA,NA,NA,NA,NA,NA,"프롬프트 엔지니어링의 기술은 생성형 AI를 효과적으로 활용하기 위한 프롬프트 설계 및 최적화 전략을 다루는 실용서다. AI가 단순한 도구를 넘어 협업 파트너로 자리 잡은 시대에, 효과적인 AI 활용법을 배우는 것...","https://image.yes24.com/goods/145368866/L"
"돈이 되는 AI 영상만들기","143622985","https://www.yes24.com/product/goods/143622985","인터넷 비즈니스","심동엽 저","비엘북스","2025년 03월","22,000","19,800","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1836,NA,NA,NA,NA,NA,NA,"AI 영상, 단순한 트렌드가 아니라 ‘돈이 되는’ 시장을 찾아간다최근 몇 년 사이, 영상 콘텐츠의 소비 방식이 빠르게 변화하고 있다. 텍스트보다 영상이 더 강력한 전달력을 가지게 되면서 유튜브, 틱톡, 인스타그...","https://image.yes24.com/goods/143622985/L"
"인터넷서비스 트렌드 2025","145279919","https://www.yes24.com/product/goods/145279919","인터넷 비즈니스","아이어워즈위원회 저","임프레스","2025년 03월","39,000","35,100","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,84,NA,"Y",NA,NA,NA,NA,"우수 인터넷서비스 구축의 바이블!대한민국 우수 인터넷서비스들의 제작 노하우 및 전략 기획안 공개『인터넷서비스 트렌드 2025』에는 국내 최고 권위의 인터넷 서비스 평가 시상식인 ‘아이어워즈 코리아 2024’에...","https://image.yes24.com/goods/145279919/L"
"엑셀과 파워 BI를 활용한 마케팅 인텔리전스","143616531","https://www.yes24.com/product/goods/143616531","인터넷 비즈니스","김경섭 저","나우퍼블리셔","2025년 03월","25,000","25,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,54,NA,NA,NA,NA,NA,NA,"마케팅 인텔리전스라는 수업을 기획하며 어떤 내용으로 수업을 진행해야 하나 고민해 본다. 인텔리전스란 개념는 단순히 정보 자체가 아니라, 정보를 수집하고 처리하여 사용자가 의사결정에 효과적으로 이용할 수 ...","https://image.yes24.com/goods/143616531/L"
"챗대리의 따라하면 바로 되는 AI 마케팅 자동화","143053307","https://www.yes24.com/product/goods/143053307","인터넷 비즈니스","챗대리 저","로드북","2025년 03월","24,000","21,600","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,5526,NA,"Y",NA,NA,NA,"Y","따라하면 바로 되는 AI 마케팅 자동화 실습서다. 저자가 실무에 활용할 수 있도록 수많은 학습과 시행착오를 거쳐 만들었다. 몇십 분이면 자동화가 가능할 것을 몇 시간, 하루 종일 시름하는 독자라면, 이 책으로 생...","https://image.yes24.com/goods/143053307/L"
"AI 하나로 광고의 신이 되는 법","143049185","https://www.yes24.com/product/goods/143049185","인터넷 비즈니스","최재용, 김준태, 박광록, 오원석, 유양석 저 외 3명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    최재용
                                                                김준태
                                                                박광록
                                                                오원석
                                                                유양석
                                                                장지혜
                                                                차은혜
                                                                김진선","미디어북","2025년 03월","20,000","20,000",NA,"10.0","회원리뷰(12건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,516,NA,NA,NA,NA,"Y",NA,"『AI 하나로 광고의 신이 되는 법』은 실제 현장에서 AI 기술을 활용해 놀라운 성과를 만들어낸 7명의 전문가들이 모여, 자신들의 ‘실전 노하우’를 아낌없이 공개한 결과물이다. 저자들이 이 책에서 가장 중요하게...","https://image.yes24.com/goods/143049185/L"
"정말 쉽네? 챗GPT 구글 업무 자동화 + 이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT + 파이썬 업무 자동화 일잘러 되기 + 챗GPT 세트","142994701","https://www.yes24.com/product/goods/142994701","인터넷 비즈니스","서휘승, 메이허, 송요창 저","골든래빗","2025년 03월","92,000","82,800","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"3권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/142994701/L"
"제품을 성공시키는 프로덕트 매니저의 비밀","142972157","https://www.yes24.com/product/goods/142972157","인터넷 비즈니스","곽나래 저","길벗","2025년 02월","27,000","24,300","10","9.6","회원리뷰(53건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2421,NA,"Y",NA,NA,"Y",NA,"성공과 실패를 모두 경험한 선배 PM의 실전 비법서PM이 되는 길, 그리고 뛰어난 PM이 되는 길을 모두 알려준다!이 책의 최종 목표는 프로덕트 매니저(PM)에 입문하고 싶은 사람들에게는 프로덕트 매니지먼트의 핵심 ...","https://image.yes24.com/goods/142972157/L"
"전략적 사용자 행동 분석","142686838","https://www.yes24.com/product/goods/142686838","인터넷 비즈니스","오세규 저","비제이퍼블릭(BJ퍼블릭)","2025년 02월","29,500","26,550","10","10.0","회원리뷰(14건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1854,NA,"Y",NA,NA,"Y",NA,"사용자를 위한 분석 전략 아이디에이션과믹스패널, 구글 태그 매니저, 생성형 AI를 통한 실전 활용프로덕트 분석에는 대부분 프로그래밍 언어나 SQL, 믹스패널(Mixpanel), 앰플리튜드(Amplitude) 등을 사용한다. 하...","https://image.yes24.com/goods/142686838/L"
"24시간 완성! 챗GPT 스타트업 프롬프트 설계","142637189","https://www.yes24.com/product/goods/142637189","인터넷 비즈니스","박희용 저","책바세","2025년 02월","24,000","21,600","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1908,NA,"Y",NA,NA,NA,NA,"예고된 미래와 인공지능(AI) 시대, 이제, 창업도 인공지능과 함께 한다. 창업 아이디어를 '현실화'하고, 자신만의 완벽한 '사업계획서'를 완성하는데 필요한 시간 = 24시간 아이디어 브레인스토밍부터 시장 검증, 사...","https://image.yes24.com/goods/142637189/L"
"사용자를 속여라! 다크패턴","142611305","https://www.yes24.com/product/goods/142611305","인터넷 비즈니스","나카노 유키 저/장건희 역","책만","2025년 02월","22,000","19,800","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,714,NA,"Y",NA,NA,"Y",NA,"고객의 신뢰를 무너뜨리며 비즈니스 성장을 가로막는 숨겨진 적, 사용자를 의도적으로 속이고 조종하는 기만적 디자인, 다크패턴(Dark Pattern)의 모든 것! 2025년 2월부터 우리나라에서도 시행되는 전자상거래법 개...","https://image.yes24.com/goods/142611305/L"
"트래픽을 쓸어 담는 SEO 마케팅","142569581","https://www.yes24.com/product/goods/142569581","인터넷 비즈니스","김건오, 양효원 저","e비즈북스","2025년 02월","26,000","23,400","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1614,NA,NA,NA,NA,NA,NA,"가장 최적화된 검색엔진 최적화 책!검색엔진 알고리즘을 꿰뚫는 SEO 가이드검색엔진 최적화는 오래된 디지털 마케팅 전략 중 하나이다. 초기에는 단순했던 검색엔진 최적화 기법이 검색엔진 기술의 발전과 함께 점점...","https://image.yes24.com/goods/142569581/L"
"디지털 전환 시대의 AI 디지털 교육","141696274","https://www.yes24.com/product/goods/141696274","인터넷 비즈니스","홍지연, 홍장우 저","생능북스","2025년 02월","20,000","18,000","10","9.9","회원리뷰(26건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3552,NA,"Y",NA,NA,NA,NA,"AI 시대를 위한 선생님과 알파 아이들을 위한 진짜 AI 지도서이 책은 교사의 수업 설계에 보다 집중하며 교육 분야에서 인공지능의 다각적인 적용을 체계적으로 탐구하였으며, 맞춤형 학습 경로부터 창의적인 협업 ...","https://image.yes24.com/goods/141696274/L"
"오피스 게임","141133804","https://www.yes24.com/product/goods/141133804","인터넷 비즈니스","초맹 저","디지털북스","2025년 01월","22,000","19,800","10","10.0","회원리뷰(13건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,348,NA,"Y",NA,NA,"Y",NA,"오늘도 열심히 살아가는 모든 직장인들을 위한 21세기 노비학개론브런치스토리 인기작가 초맹의 야심작!브런치스토리에서 연재 중인 인기작가 초맹의 시니컬하면서도 통찰력 있는 인사이트를 바탕으로 구성된 이 책...","https://image.yes24.com/goods/141133804/L"
"된다! 맥북&아이맥 - 맥OS 세쿼이아 판","141262171","https://www.yes24.com/product/goods/141262171","인터넷 비즈니스","쌤쌤티비, 케이트 저","이지스퍼블리싱","2025년 01월","19,000","17,100","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",1974,NA,"Y",NA,NA,"Y",NA,"맥북 분야 베스트셀러, 2025년 최신 업데이트 반영 완료한 최신간!11년 차 애플 덕후 ‘쌤쌤티비’가 친절하게 알려 주는 맥OS 입문서1시간이면 맥OS 완벽 적응 완료! 빠르게 배워 바로 들고 나가자!2015년 첫 출간 ...","https://image.yes24.com/goods/141262171/L"
"챗GPT·퍼플렉시티·클로드·코파일럿·제미나이 다 잘함","140829086","https://www.yes24.com/product/goods/140829086","인터넷 비즈니스","이호정 저","리코멘드","2025년 01월","24,000","21,600","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,10419,NA,"Y",NA,NA,"Y","Y","이제는 AI를 하나만 알아서는 안 되는 시대내 일에 적합한 AI를 찾아 조합하면 퇴근이 빨라진다!2022년 11월! 챗지피티가 처음 등장했고 무엇이든지 묻기만 하면 원하는 대답을 척척 해 내는 챗지피티를 처음 봤을 ...","https://image.yes24.com/goods/140829086/L"
"된다! 5가지 프로젝트로 완성하는 포토샵 2025","140538747","https://www.yes24.com/product/goods/140538747","인터넷 비즈니스","강아윤 저","이지스퍼블리싱","2025년 01월","25,000","22,500","10","10.0","회원리뷰(64건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2217,NA,"Y",NA,NA,"Y",NA,"디자인 기초 잡고 AI 활용부터 10분 컷 카드 뉴스 만들기까지!전문가 못지 않은 사진 보정도 동영상 강의로 쉽고 빠르게한 권으로 끝내는 포토샵 입문!『된다! 5가지 프로젝트로 완성하는 포토샵 2025』은 포토샵을 ...","https://image.yes24.com/goods/140538747/L"
"정말 쉽네? 챗GPT 입문 + 이게 되네? 챗GPT 미친 활용법 71제 세트","142994193","https://www.yes24.com/product/goods/142994193","인터넷 비즈니스","오힘찬 저","골든래빗","2025년 01월","46,000","41,400","10","9.7","회원리뷰(232건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/142994193/L"
"이게 되네? 챗GPT 미친 활용법 71제","140835200","https://www.yes24.com/product/goods/140835200","인터넷 비즈니스","오힘찬 저","골든래빗","2025년 01월","24,000","21,600","10","9.6","회원리뷰(151건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"전면개정2판",NA,41253,NA,"Y",NA,NA,"Y","Y","챗GPT가 2024년 12월에 12일 동안 12가지 신기능으로 싹 바뀌었다! 초강력 모델 o1 활용, 캔버스 글쓰기, Sora 영상 제작, 프로젝트 등 20가지 예제 전격 추가!25주 연속 베스트셀러가 더 강력해져 돌아왔다! 게다가...","https://image.yes24.com/goods/140835200/L"
"린 프로덕트 플레이북","140286790","https://www.yes24.com/product/goods/140286790","인터넷 비즈니스","댄 올슨 저/김정혜 역","인사이트(insight)","2025년 01월","28,000","25,200","10","6.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,1062,NA,"Y",NA,NA,"Y",NA,"아이디어는 쉬워도 실행은 어렵다진짜 시장과 니즈는 어떻게 식별하는가?머릿속 시장에서 헤매지 말고 가설을 세우고 실험하자프로덕트 성장이 왜 정체되었는지 선명해질 것이다좋은 아이디어를 실행하지 못하는 이...","https://image.yes24.com/goods/140286790/L"
"파이썬 업무 자동화 일잘러 되기 + 챗GPT","140256885","https://www.yes24.com/product/goods/140256885","인터넷 비즈니스","메이허 저","골든래빗","2025년 01월","36,000","32,400","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3204,NA,"Y",NA,NA,"Y",NA,"단 몇 줄의 코드로 업무 효율을 200% 높이는 일잘러가 되고 싶나요?파이썬과 챗GPT를 활용하여 빠르고 쉽게 업무 자동화를 나의 것으로 만들어보세요!오피스 자동화, PDF 파일 처리, 웹 크롤링 등 23개의 실전 자동...","https://image.yes24.com/goods/140256885/L"
"고객이 스스로 찾아오는 브랜드 검색 마케팅","140478790","https://www.yes24.com/product/goods/140478790","인터넷 비즈니스","타베 마사키 저/리스닝마인드 팀 역","책만","2025년 01월","20,000","18,000","10","9.5","회원리뷰(23건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2607,NA,"Y",NA,NA,"Y",NA,"당신의 TV CF, 유튜브 쇼츠, 틱톡 숏폼, 인스타그램 릴스는소비자의 마음속에 브랜드를 각인시키고 있습니까?동영상 광고 전략으로 고객이 당신의 브랜드를 검색하게 만들고비즈니스와 서비스를 폭발적으로 성장시키...","https://image.yes24.com/goods/140478790/L"
"스마트스토어로 시작하는 내손으로 10만원 벌기","141135332","https://www.yes24.com/product/goods/141135332","인터넷 비즈니스","유미영 저","BOOKK(부크크)","2024년 12월","17,000","17,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,""" N잡러의 시대 본케와 부케를 가지고 살아가는 요즘, 직장을 다니면서 혹은 새로운 도전을 꿈꾸며 어떻게 시작할지를 고민하는 분들이 많습니다. 저자인 저도 같은 고민을 했고 여러 도전과 실패를 경험하며 중요한...","https://image.yes24.com/goods/141135332/L"
